lang,year_month,n_questions,total_answers,avg_answers,pct_accepted,avg_views,total_views,n_users,ari,ari_centered,covid,post_copilot_beta,did_copilot_beta,post_copilot_ga,did_copilot_ga,post_chatgpt,did_chatgpt,post_gpt4,did_gpt4,post_llama2,did_llama2,post_code_llama,did_code_llama,post_devin,did_devin,avg_answers_lt,n_questions_lt,avg_views_lt,total_views_lt,views_per_q,views_per_q_lt
r,2023-12,1570,1470,0.9363057324840764,0.40382165605095544,68.3484076433121,107307,1217,0.48,-0.16292307692307706,0,1,-0.16292307692307706,1,-0.16292307692307706,1,-0.16292307692307706,1,-0.16292307692307706,1,-0.16292307692307706,1,-0.16292307692307706,0,-0.0,0.6607818960579136,7.359467638255621,4.239143185333741,11.583458483155468,68.3484076433121,4.239143185333741
r,2024-01,1774,1842,1.0383314543404736,0.43122886133032695,60.101465614430666,106620,1397,0.48,-0.16292307692307706,0,1,-0.16292307692307706,1,-0.16292307692307706,1,-0.16292307692307706,1,-0.16292307692307706,1,-0.16292307692307706,1,-0.16292307692307706,0,-0.0,0.7121315586425424,7.4815557019095165,4.112535853032754,11.577035769436126,60.101465614430666,4.112535853032754
r,2024-02,1787,1671,0.9350867375489648,0.4141018466703973,50.02909904868495,89402,1375,0.48,-0.16292307692307706,0,1,-0.16292307692307706,1,-0.16292307692307706,1,-0.16292307692307706,1,-0.16292307692307706,1,-0.16292307692307706,1,-0.16292307692307706,0,-0.0,0.6601521510838078,7.488852955733459,3.932396039593449,11.40090951764556,50.02909904868495,3.932396039593449
r,2024-03,1779,1597,0.8976953344575604,0.3974142776840922,39.301292861157954,69917,1404,0.48,-0.16292307692307706,0,1,-0.16292307692307706,1,-0.16292307692307706,1,-0.16292307692307706,1,-0.16292307692307706,1,-0.16292307692307706,1,-0.16292307692307706,1,-0.16292307692307706,0.6406401680500126,7.484368643286131,3.696383549360089,11.155078405801317,39.301292861157954,3.696383549360089
ruby,2018-01,1117,1496,1.3393017009847807,0.5192479856759177,950.1871083258728,1061359,852,0.637,-0.005923076923077031,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8498524664514118,7.0192966537150445,6.857710792221096,13.875061662590799,950.1871083258728,6.857710792221096
ruby,2018-02,991,1337,1.3491422805247224,0.520686175580222,898.920282542886,890830,797,0.637,-0.005923076923077031,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8540502745213404,6.899723107284872,6.802306184448969,13.699910013939451,898.920282542886,6.802306184448969
ruby,2018-03,1028,1361,1.3239299610894941,0.49319066147859925,848.8910505836576,872660,816,0.637,-0.005923076923077031,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.843259701310699,6.9363427358340495,6.745108165485212,13.679302443256296,848.8910505836576,6.745108165485212
ruby,2018-04,956,1269,1.3274058577405858,0.4916317991631799,902.255230125523,862556,728,0.637,-0.005923076923077031,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8447542815489393,6.863803391452954,6.806005160352002,13.667656512660527,902.255230125523,6.806005160352002
ruby,2018-05,1014,1368,1.349112426035503,0.5335305719921104,885.6804733727811,898080,761,0.637,-0.005923076923077031,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8540375657641169,6.922643891475888,6.7874846844594625,13.708015543661956,885.6804733727811,6.7874846844594625
ruby,2018-06,954,1232,1.2914046121593292,0.49580712788259956,856.8846960167715,817468,741,0.637,-0.005923076923077031,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8291649972881974,6.86171134048073,6.754469703530391,13.61396826054525,856.8846960167715,6.754469703530391
ruby,2018-07,916,1267,1.3831877729257642,0.5283842794759825,910.8471615720524,834336,725,0.637,-0.005923076923077031,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8684389918758136,6.821107472256465,6.815472390034673,13.634392676462474,910.8471615720524,6.815472390034673
ruby,2018-08,849,1148,1.3521790341578328,0.5288574793875147,925.1601884570082,785461,660,0.637,-0.005923076923077031,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8553421471044679,6.745236349484363,6.831047209379581,13.574027358677572,925.1601884570082,6.831047209379581
ruby,2018-09,751,982,1.307589880159787,0.5086551264980027,736.063914780293,552784,581,0.637,-0.005923076923077031,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8362036379514713,6.62273632394984,6.602674611333184,13.222724416479894,736.063914780293,6.602674611333184
ruby,2018-10,872,1185,1.3589449541284404,0.5194954128440367,791.0997706422019,689839,638,0.637,-0.005923076923077031,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8582144657439775,6.771935555839602,6.674687356913573,13.444214965626205,791.0997706422019,6.674687356913573
ruby,2018-11,808,1115,1.379950495049505,0.5420792079207921,987.3106435643564,797747,616,0.637,-0.005923076923077031,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8670796870676843,6.695798917058491,6.895997064892453,13.589548037086265,987.3106435643564,6.895997064892453
ruby,2018-12,780,1107,1.4192307692307693,0.5256410256410257,841.975641025641,656741,616,0.637,-0.005923076923077031,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8834496256849128,6.660575149839686,6.7369380620038735,13.395046526278316,841.975641025641,6.7369380620038735
ruby,2019-01,888,1226,1.3806306306306306,0.5146396396396397,872.8603603603603,775100,656,0.637,-0.005923076923077031,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8673654234380129,6.790097235513905,6.772920592136092,13.56074862242488,872.8603603603603,6.772920592136092
ruby,2019-02,755,1057,1.4,0.5059602649006623,873.1165562913907,659203,617,0.637,-0.005923076923077031,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8754687373538999,6.628041376179533,6.773213726365068,13.398788325520155,873.1165562913907,6.773213726365068
ruby,2019-03,805,1141,1.4173913043478261,0.5031055900621118,702.4024844720497,565434,638,0.637,-0.005923076923077031,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.882688985327387,6.692083742506628,6.555929252123565,13.245350625403178,702.4024844720497,6.555929252123565
ruby,2019-04,733,1015,1.3847203274215552,0.5252387448840382,812.3915416098226,595483,591,0.637,-0.005923076923077031,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8690818543288292,6.598509028614515,6.701212594611364,13.297129799238535,812.3915416098226,6.701212594611364
ruby,2019-05,735,999,1.3591836734693878,0.5142857142857142,769.4163265306122,565521,596,0.637,-0.005923076923077031,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8583156581276505,6.601230118728877,6.646931052536897,13.245504477406696,769.4163265306122,6.646931052536897
ruby,2019-06,682,895,1.312316715542522,0.4868035190615836,762.8240469208212,520246,531,0.637,-0.005923076923077031,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8382499291195763,6.52649485957079,6.6383374575647744,13.162058977780822,762.8240469208212,6.6383374575647744
ruby,2019-07,738,978,1.3252032520325203,0.489159891598916,714.9512195121952,527634,585,0.637,-0.005923076923077031,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8438074554474351,6.6052979209482015,6.573612035466836,13.17616003575997,714.9512195121952,6.573612035466836
ruby,2019-08,748,965,1.2901069518716577,0.46657754010695185,618.1363636363636,462366,555,0.637,-0.005923076923077031,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8285985203496427,6.618738983517219,6.4283255450890255,13.044114227011567,618.1363636363636,6.4283255450890255
ruby,2019-09,696,911,1.3089080459770115,0.47701149425287354,769.6221264367816,535657,547,0.637,-0.005923076923077031,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.836774705403093,6.546785410760524,6.647198145038056,13.191251176704725,769.6221264367816,6.647198145038056
ruby,2019-10,828,1114,1.3454106280193237,0.5036231884057971,668.5712560386473,553577,615,0.637,-0.005923076923077031,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8524604944660105,6.720220155135295,6.506637591190921,13.224157942611553,668.5712560386473,6.506637591190921
ruby,2019-11,662,905,1.3670694864048338,0.527190332326284,789.1132930513595,522393,518,0.637,-0.005923076923077031,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8616526864190126,6.4967749901858625,6.672176344104762,13.166177371426638,789.1132930513595,6.672176344104762
ruby,2019-12,642,805,1.2538940809968848,0.45482866043613707,875.7211838006231,562213,517,0.637,-0.005923076923077031,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8126594229415227,6.466144724237619,6.7761890214149965,13.239637839314561,875.7211838006231,6.7761890214149965
ruby,2020-01,739,980,1.3261163734776726,0.5128552097428958,667.595399188092,493353,553,0.637,-0.005923076923077031,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8442000844346476,6.606650186198215,6.5051790927001205,13.108982248086638,667.595399188092,6.5051790927001205
ruby,2020-02,636,795,1.25,0.4827044025157233,781.8459119496855,497254,488,0.637,-0.005923076923077031,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8109302162163288,6.456769655572163,6.66293588473417,13.116858251969838,781.8459119496855,6.66293588473417
ruby,2020-03,682,813,1.1920821114369502,0.43841642228739003,606.0777126099707,413345,554,0.637,-0.005923076923077031,1,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.7848518279813247,6.52649485957079,6.408656810228732,12.932040293604848,606.0777126099707,6.408656810228732
ruby,2020-04,732,848,1.1584699453551912,0.45901639344262296,608.5806010928961,445481,570,0.637,-0.005923076923077031,1,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.7693996120597009,6.597145701886651,6.412771181511921,13.006912121036331,608.5806010928961,6.412771181511921
ruby,2020-05,663,794,1.1975867269984917,0.48265460030165913,766.1825037707391,507979,540,0.637,-0.005923076923077031,1,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.7873598160093424,6.498282149476434,6.642724718005142,13.138197355706858,766.1825037707391,6.642724718005142
ruby,2020-06,598,762,1.274247491638796,0.46153846153846156,657.6387959866221,393268,473,0.637,-0.005923076923077031,1,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.821649224779466,6.395261598115449,6.490175274958957,12.882249135074419,657.6387959866221,6.490175274958957
ruby,2020-07,668,824,1.2335329341317365,0.4805389221556886,745.4056886227545,497931,522,0.637,-0.005923076923077031,1,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8035846072270604,6.505784060128229,6.615269270917214,13.118218800498772,745.4056886227545,6.615269270917214
ruby,2020-08,532,712,1.3383458646616542,0.5093984962406015,693.1597744360902,368761,427,0.637,-0.005923076923077031,1,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8494437839574804,6.278521424165844,6.542702156540054,12.817906728479556,693.1597744360902,6.542702156540054
ruby,2020-09,500,695,1.39,0.49,702.976,351488,381,0.637,-0.005923076923077031,1,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8712933659434192,6.2166061010848646,6.556744264667843,12.769933695290828,702.976,6.556744264667843
ruby,2020-10,484,630,1.3016528925619835,0.47107438016528924,753.0454545454545,364474,382,0.637,-0.005923076923077031,1,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8336275137705976,6.184148890937483,6.625452650733959,12.806213240973022,753.0454545454545,6.625452650733959
ruby,2020-11,483,591,1.2236024844720497,0.4886128364389234,664.7556935817805,321077,415,0.637,-0.005923076923077031,1,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.7991286214162373,6.182084906716632,6.5009227767893245,12.67943936324891,664.7556935817805,6.5009227767893245
ruby,2020-12,474,596,1.2573839662447257,0.4767932489451477,800.0864978902954,379241,390,0.637,-0.005923076923077031,1,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8142066057608753,6.163314804034641,6.685968928616788,12.845929802723294,800.0864978902954,6.685968928616788
ruby,2021-01,516,615,1.191860465116279,0.46124031007751937,692.827519379845,357499,405,0.637,-0.005923076923077031,1,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.7847507106345577,6.248042874508429,6.542223398464858,12.7868906411162,692.827519379845,6.542223398464858
ruby,2021-02,517,648,1.253384912959381,0.46034816247582205,819.8510638297872,423863,418,0.637,-0.005923076923077031,1,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8124334914913718,6.249975242259483,6.710341684749661,12.957167928044317,819.8510638297872,6.710341684749661
ruby,2021-03,491,570,1.1608961303462322,0.40529531568228105,777.6048879837067,381804,391,0.637,-0.005923076923077031,1,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.7705230108194625,6.198478716492308,6.6575037130704775,12.852665286049742,777.6048879837067,6.6575037130704775
ruby,2021-04,503,583,1.1590457256461233,0.43141153081510936,574.220675944334,288833,407,0.637,-0.005923076923077031,1,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.7696663303941416,6.222576268071369,6.354753751422027,12.573607407603204,574.220675944334,6.354753751422027
ruby,2021-05,392,454,1.1581632653061225,0.3903061224489796,743.5127551020408,291457,319,0.637,-0.005923076923077031,1,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.7692575198157607,5.973809611869261,6.612729984417924,12.582651192059066,743.5127551020408,6.612729984417924
ruby,2021-06,399,419,1.050125313283208,0.43107769423558895,694.3984962406015,277065,331,0.637,-0.005923076923077031,1,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.7179009197128836,5.991464547107982,6.544485057133404,12.53201102393638,694.3984962406015,6.544485057133404
ruby,2021-07,432,481,1.1134259259259258,0.43287037037037035,608.4467592592592,262849,354,0.637,-0.005923076923077031,1,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.7483102923508581,6.07073772800249,6.412551593603515,12.479338806247593,608.4467592592592,6.412551593603515
ruby,2021-08,426,502,1.1784037558685445,0.43427230046948356,594.4553990610328,253238,353,0.637,-0.005923076923077031,1,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.7785923865168302,6.056784013228625,6.389326489367512,12.442088985827015,594.4553990610328,6.389326489367512
ruby,2021-09,429,544,1.268065268065268,0.4988344988344988,803.3146853146853,344622,339,0.637,-0.005923076923077031,1,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8189271632579881,6.063785208687608,6.689990592247237,12.750206344899755,803.3146853146853,6.689990592247237
ruby,2021-10,407,466,1.144963144963145,0.43243243243243246,449.85012285012283,183089,328,0.637,-0.005923076923077031,1,1,-0.005923076923077031,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.7631223703970073,6.0112671744041615,6.111134962431456,12.11773311420665,449.85012285012283,6.111134962431456
ruby,2021-11,384,386,1.0052083333333333,0.3515625,554.4609375,212913,313,0.637,-0.005923076923077031,1,1,-0.005923076923077031,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.6957479622600027,5.953243334287785,6.319798287075197,12.26864360729167,554.4609375,6.319798287075197
ruby,2021-12,364,389,1.0686813186813187,0.40384615384615385,704.8846153846154,256578,300,0.637,-0.005923076923077031,1,1,-0.005923076923077031,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.7269113601631529,5.8998973535824915,6.55945178983699,12.455191888375829,704.8846153846154,6.55945178983699
ruby,2022-01,427,486,1.1381733021077283,0.43559718969555034,594.0257611241218,253649,362,0.637,-0.005923076923077031,0,1,-0.005923076923077031,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.7599518673663439,6.059123195581797,6.388604700615312,12.443710642994835,594.0257611241218,6.388604700615312
ruby,2022-02,392,449,1.1454081632653061,0.40561224489795916,736.2729591836735,288619,327,0.637,-0.005923076923077031,0,1,-0.005923076923077031,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.7633298201824855,5.973809611869261,6.602958188863493,12.572866222990069,736.2729591836735,6.602958188863493
ruby,2022-03,432,478,1.1064814814814814,0.41203703703703703,735.675925925926,317812,360,0.637,-0.005923076923077031,0,1,-0.005923076923077031,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.7450190112667854,6.07073772800249,6.602148074894914,12.669218438478449,735.675925925926,6.602148074894914
ruby,2022-04,419,475,1.1336515513126493,0.42482100238663484,535.381861575179,224325,341,0.637,-0.005923076923077031,0,1,-0.005923076923077031,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.7578348552513765,6.040254711277414,6.284846335726121,12.32085562997422,535.381861575179,6.284846335726121
ruby,2022-05,424,502,1.1839622641509433,0.41037735849056606,527.8207547169811,223796,362,0.637,-0.005923076923077031,0,1,-0.005923076923077031,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.7811407794142216,6.052089168924417,6.270649536475627,12.318494669944378,527.8207547169811,6.270649536475627
ruby,2022-06,414,446,1.077294685990338,0.4492753623188406,508.3864734299517,210472,350,0.637,-0.005923076923077031,0,1,-0.005923076923077031,1,-0.005923076923077031,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.7310664154222389,6.028278520230698,6.233207008266512,12.257112657844528,508.3864734299517,6.233207008266512
ruby,2022-07,391,460,1.1764705882352942,0.4731457800511509,566.161125319693,221369,314,0.637,-0.005923076923077031,0,1,-0.005923076923077031,1,-0.005923076923077031,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.7777045685880084,5.971261839790462,6.340643434998309,12.307590788720521,566.161125319693,6.340643434998309
ruby,2022-08,413,448,1.0847457627118644,0.4019370460048426,407.3050847457627,168217,349,0.637,-0.005923076923077031,0,1,-0.005923076923077031,1,-0.005923076923077031,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.734646911466698,6.025865973825314,6.012014651703198,12.033016036253027,407.3050847457627,6.012014651703198
ruby,2022-09,390,454,1.1641025641025642,0.4205128205128205,304.66923076923075,118821,315,0.637,-0.005923076923077031,0,1,-0.005923076923077031,1,-0.005923076923077031,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.772005755472265,5.968707559985366,5.7225035721111785,11.685381853951206,304.66923076923075,5.7225035721111785
ruby,2022-10,365,404,1.106849315068493,0.33424657534246577,349.6904109589041,127637,310,0.637,-0.005923076923077031,0,1,-0.005923076923077031,1,-0.005923076923077031,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.7451936159231525,5.902633333401366,5.859903814197193,11.756953411200161,349.6904109589041,5.859903814197193
ruby,2022-11,405,417,1.0296296296296297,0.3654320987654321,314.58765432098767,127408,337,0.637,-0.005923076923077031,0,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.7078533279496408,6.0063531596017325,5.7544364700855075,11.755157663267127,314.58765432098767,5.7544364700855075
ruby,2022-12,329,377,1.1458966565349544,0.3890577507598784,392.5531914893617,129150,284,0.637,-0.005923076923077031,0,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.7635574867278702,5.799092654460526,5.97521623404449,11.768737541428582,392.5531914893617,5.97521623404449
ruby,2023-01,313,346,1.1054313099041533,0.45686900958466453,361.3514376996805,113103,275,0.637,-0.005923076923077031,0,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.744520343962354,5.749392985908253,5.892614563257315,11.636063028410735,361.3514376996805,5.892614563257315
ruby,2023-02,308,337,1.094155844155844,0.39935064935064934,476.39285714285717,146729,254,0.637,-0.005923076923077031,0,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.739150533822198,5.733341276897746,6.168339751796269,11.896349442201512,476.39285714285717,6.168339751796269
ruby,2023-03,251,275,1.095617529880478,0.41832669322709165,273.0,68523,223,0.637,-0.005923076923077031,0,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,0,-0.0,0,-0.0,0,-0.0,0.739848273605926,5.529429087511423,5.6131281063880705,11.134939327850349,273.0,5.6131281063880705
ruby,2023-04,210,205,0.9761904761904762,0.3904761904761905,292.9809523809524,61526,187,0.637,-0.005923076923077031,0,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,0,-0.0,0,-0.0,0,-0.0,0.6811709895132296,5.351858133476067,5.6835149774199705,11.027231381841842,292.9809523809524,5.6835149774199705
ruby,2023-05,244,217,0.889344262295082,0.3483606557377049,198.7827868852459,48503,215,0.637,-0.005923076923077031,0,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,0,-0.0,0,-0.0,0,-0.0,0.6362298177034467,5.501258210544727,5.297230710777684,10.789401547751567,198.7827868852459,5.297230710777684
ruby,2023-06,214,178,0.8317757009345794,0.3411214953271028,185.33644859813083,39662,201,0.637,-0.005923076923077031,0,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,0,-0.0,0,-0.0,0,-0.0,0.605285824768611,5.3706380281276624,5.227553903120743,10.588174042178206,185.33644859813083,5.227553903120743
ruby,2023-07,211,199,0.943127962085308,0.3744075829383886,231.12796208530807,48768,197,0.637,-0.005923076923077031,0,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,0,-0.0,0,-0.0,0.664299026222287,5.356586274672012,5.4472887803251435,10.794850144085432,231.12796208530807,5.4472887803251435
ruby,2023-08,193,194,1.005181347150259,0.3626943005181347,188.31088082901553,36344,168,0.637,-0.005923076923077031,0,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,0,-0.0,0.6957345041248962,5.267858159063328,5.2433905358503345,10.500811921918736,188.31088082901553,5.2433905358503345
ruby,2023-09,187,180,0.9625668449197861,0.32085561497326204,158.6898395721925,29675,164,0.637,-0.005923076923077031,0,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,0,-0.0,0.6742532311999836,5.236441962829949,5.073233431232023,10.298093917309416,158.6898395721925,5.073233431232023
ruby,2023-10,192,168,0.875,0.2552083333333333,487.625,93624,180,0.637,-0.005923076923077031,0,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,0,-0.0,0.6286086594223741,5.262690188904886,6.191595324113119,11.44705272081952,487.625,6.191595324113119
ruby,2023-11,147,133,0.9047619047619048,0.36054421768707484,146.59183673469389,21549,127,0.637,-0.005923076923077031,0,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,0,-0.0,0.6443570163905133,4.997212273764115,4.994450603961386,9.978131095531895,146.59183673469389,4.994450603961386
ruby,2023-12,148,126,0.8513513513513513,0.28378378378378377,139.86486486486487,20700,133,0.637,-0.005923076923077031,0,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,0,-0.0,0.6159158326239551,5.003946305945459,4.947801025600511,9.937937287265354,139.86486486486487,4.947801025600511
ruby,2024-01,161,143,0.8881987577639752,0.30434782608695654,110.51552795031056,17793,136,0.637,-0.005923076923077031,0,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,0,-0.0,0.6356233364217587,5.087596335232384,4.714163845332171,9.786616600804713,110.51552795031056,4.714163845332171
ruby,2024-02,148,104,0.7027027027027027,0.22972972972972974,68.60135135135135,10153,137,0.637,-0.005923076923077031,0,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,0,-0.0,0.5322168137473082,5.003946305945459,4.242783983119578,9.22562299550734,68.60135135135135,4.242783983119578
ruby,2024-03,140,101,0.7214285714285714,0.2,54.34285714285714,7608,130,0.637,-0.005923076923077031,0,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,1,-0.005923076923077031,0.5431545108813507,4.948759890378168,4.013547601917582,8.937087036176523,54.34285714285714,4.013547601917582
rust,2018-01,197,231,1.1725888324873097,0.6802030456852792,3082.6497461928934,607282,162,0.671,0.028076923076923,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.7759194668438083,5.288267030694535,8.033869156960133,13.316750188739046,3082.6497461928934,8.033869156960133
rust,2018-02,197,237,1.2030456852791878,0.700507614213198,3560.0507614213197,701330,158,0.671,0.028076923076923,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.7898408053624163,5.288267030694535,8.17781093799823,13.460735237169896,3560.0507614213197,8.17781093799823
rust,2018-03,253,334,1.3201581027667983,0.7272727272727273,3134.5533596837945,793042,187,0.671,0.028076923076923,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8416353311005762,5.537334267018537,8.05056094775688,13.583632723610952,3134.5533596837945,8.05056094775688
rust,2018-04,198,257,1.297979797979798,0.6060606060606061,3038.777777777778,601678,159,0.671,0.028076923076923,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8320303882564152,5.293304824724492,8.01953969231317,13.307479359485873,3038.777777777778,8.01953969231317
